Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
SJV25,2025-10-27,2.6365,2.7025,2.607,2.674,0.163,+6.49%,9979,10494
SJX25,2025-10-28,2.673,2.724,2.623,2.672,-0.002,-0.07%,8544,10952
SJX25,2025-10-29,2.6405,2.696,2.577,2.6175,-0.0545,-2.04%,8936,10848
SJX25,2025-10-30,2.6055,2.638,2.3905,2.4065,-0.211,-8.06%,4143,10107
SJX25,2025-10-31,2.452,2.5825,2.45,2.575,0.1685,+7.00%,1505,8770
SJX25,2025-11-03,2.532,2.558,2.277,2.305,-0.27,-10.49%,2161,8579
SJX25,2025-11-04,2.3185,2.3835,2.084,2.175,-0.13,-5.64%,1597,8409
SJX25,2025-11-05,2.232,2.3965,2.119,2.38,0.205,+9.43%,1809,8669
SJX25,2025-11-06,2.37,2.432,2.1935,2.201,-0.179,-7.52%,1738,8376
SJX25,2025-11-07,2.219,2.3895,2.1655,2.381,0.18,+8.18%,1953,8650
SJX25,2025-11-10,2.3775,2.602,2.362,2.5825,0.2015,+8.46%,1987,8993
SJX25,2025-11-11,2.5455,2.587,2.4015,2.4215,-0.161,-6.23%,1869,8639
SJX25,2025-11-12,2.4125,2.4625,2.326,2.364,-0.0575,-2.37%,1152,8586
SJX25,2025-11-13,2.3915,2.5365,2.287,2.309,-0.055,-2.33%,1061,8507
SJX25,2025-11-14,2.3315,2.355,2.235,2.2685,-0.0405,-1.75%,649,8472
SJX25,2025-11-17,2.227,2.3135,2.119,2.1505,-0.118,-5.20%,1672,8282
SJX25,2025-11-18,2.178,2.246,2.1125,2.2345,0.084,+3.91%,1353,8469
SJX25,2025-11-19,2.234,2.234,2.031,2.054,-0.1805,-8.08%,4989,8037
SJX25,2025-11-20,2.0955,2.153,1.979,2.012,-0.042,-2.04%,7188,7739
SJX25,2025-11-21,2.041,2.045,1.825,1.944,-0.068,-3.38%,7059,8787
SJZ25,2025-11-24,2.0565,2.303,2.0565,2.2655,0.3215,+16.54%,10811,9147
SJZ25,2025-11-25,2.2515,2.282,2.165,2.215,-0.0505,-2.23%,7014,9479
SJZ25,2025-11-26,2.22,2.2705,2.162,2.243,0.028,+1.26%,1972,9372
SJZ25,2025-11-28,2.226,2.2905,2.173,2.1855,-0.0575,-2.56%,683,7962
SJZ25,2025-12-01,2.208,2.208,1.9945,2.0235,-0.162,-7.41%,1895,7525
SJZ25,2025-12-02,2.0465,2.197,2.007,2.174,0.1505,+7.44%,1629,7881
SJZ25,2025-12-03,2.1775,2.2325,2.155,2.2105,0.0365,+1.68%,709,8033
SJZ25,2025-12-04,2.224,2.2275,2.082,2.117,-0.0935,-4.23%,1144,7853
SJZ25,2025-12-05,2.1145,2.1235,2.0195,2.0315,-0.0855,-4.04%,603,7726
SJZ25,2025-12-08,2.0415,2.13,2.0305,2.098,0.0665,+3.27%,802,7792
SJZ25,2025-12-09,2.0875,2.187,2.0515,2.121,0.023,+1.10%,618,7825
SJZ25,2025-12-10,2.1205,2.1225,2.0455,2.072,-0.049,-2.31%,990,7761
SJZ25,2025-12-11,2.059,2.06,1.9855,2.0295,-0.0425,-2.05%,839,7788
SJZ25,2025-12-12,2.041,2.0525,1.9745,2.0055,-0.024,-1.18%,683,7791
SJZ25,2025-12-15,1.996,2.017,1.8715,1.888,-0.1175,-5.86%,1356,7672
SJZ25,2025-12-16,1.893,1.9505,1.8545,1.93,0.042,+2.22%,1114,7769
SJZ25,2025-12-17,1.927,1.9905,1.85,1.8765,-0.0535,-2.77%,3901,7718
SJZ25,2025-12-18,1.873,1.934,1.8005,1.806,-0.0705,-3.76%,4915,7951
SJZ25,2025-12-19,1.816,1.9195,1.771,1.909,0.103,+5.70%,8372,9215
SJF26,2025-12-22,1.939,1.9615,1.904,1.91,0.001,+0.05%,6902,9664
SJF26,2025-12-23,1.916,1.9205,1.8765,1.8925,-0.0175,-0.92%,5094,10243
SJF26,2025-12-24,1.888,1.8895,1.849,1.8605,-0.032,-1.69%,1710,9783
SJF26,2025-12-26,1.8515,1.891,1.834,1.862,0.0015,+0.08%,905,7522
SJF26,2025-12-29,1.8695,1.926,1.8545,1.857,-0.005,-0.27%,315,7503
SJF26,2025-12-30,1.859,1.8935,1.852,1.8755,0.0185,+1.00%,673,7532
SJF26,2025-12-31,1.883,1.8905,1.819,1.839,-0.0365,-1.95%,948,7450
SJF26,2026-01-02,1.885,2.0335,1.877,1.994,0.155,+8.43%,1704,7875
SJF26,2026-01-05,2.032,2.3685,2.032,2.3345,0.3405,+17.08%,2969,8541
SJF26,2026-01-06,2.355,2.433,2.22,2.274,-0.0605,-2.59%,1859,8358
SJF26,2026-01-07,2.3065,2.333,2.1815,2.188,-0.086,-3.78%,1136,8167
SJF26,2026-01-08,2.173,2.2,2.074,2.137,-0.051,-2.33%,865,8132
SJF26,2026-01-09,2.1435,2.1695,2.082,2.0935,-0.0435,-2.04%,643,8165
SJF26,2026-01-12,2.0625,2.117,2.0425,2.074,-0.0195,-0.93%,483,8278
SJF26,2026-01-13,2.062,2.1585,2.055,2.143,0.069,+3.33%,956,8351
SJF26,2026-01-14,2.1935,2.2,2.122,2.159,0.016,+0.75%,547,8386
SJF26,2026-01-15,2.152,2.155,2.061,2.0685,-0.0905,-4.19%,929,8289
SJF26,2026-01-16,2.0795,2.0935,2.033,2.0855,0.017,+0.82%,301,8277
SJF26,2026-01-20,2.061,2.061,1.85,1.907,-0.1785,-8.56%,1456,8103
SJF26,2026-01-21,1.8905,1.9885,1.8725,1.9765,0.0695,+3.64%,1205,8177
SJF26,2026-01-22,1.9685,1.9685,1.9035,1.926,-0.0505,-2.56%,2761,8110
SJF26,2026-01-23,1.919,1.9675,1.8885,1.9205,-0.0055,-0.29%,5677,8270
SJG26,2026-01-26,1.858,1.958,1.839,1.9075,-0.013,-0.68%,7079,8576
SJG26,2026-01-27,1.911,1.942,1.886,1.937,0.0295,+1.55%,7814,8835
SJG26,2026-01-28,1.929,1.9545,1.9065,1.933,-0.004,-0.21%,7774,8943
SJG26,2026-01-29,1.9295,1.9295,1.7875,1.8095,-0.1235,-6.39%,3506,8525
SJG26,2026-01-30,1.818,1.82,1.7,1.748,-0.0615,-3.40%,1522,7494
SJG26,2026-02-02,1.5965,1.6655,1.54,1.623,-0.125,-7.15%,2290,7452
SJG26,2026-02-03,1.6295,1.6415,1.533,1.625,0.002,+0.12%,1228,7464
SJG26,2026-02-04,1.582,1.6175,1.509,1.542,-0.083,-5.11%,1655,7229
SJG26,2026-02-05,1.512,1.529,1.1395,1.194,-0.348,-22.57%,4425,6725
SJG26,2026-02-06,1.2185,1.546,1.123,1.451,0.257,+21.52%,3994,7195
SJG26,2026-02-09,1.455,1.4675,1.375,1.459,0.008,+0.55%,1243,7065
SJG26,2026-02-10,1.4495,1.456,1.3935,1.4005,-0.0585,-4.01%,889,7049
SJG26,2026-02-11,1.397,1.4205,1.344,1.3835,-0.017,-1.21%,631,6973
SJG26,2026-02-12,1.3665,1.409,1.3475,1.352,-0.0315,-2.28%,497,6872
SJG26,2026-02-13,1.366,1.4295,1.3495,1.414,0.062,+4.59%,811,6923
SJG26,2026-02-17,1.475,1.5165,1.428,1.489,0.075,+5.30%,1566,6986
SJG26,2026-02-18,1.4755,1.4965,1.4185,1.424,-0.065,-4.37%,1075,6870
SJG26,2026-02-19,1.422,1.44,1.3815,1.4125,-0.0115,-0.81%,2813,7069
SJG26,2026-02-20,1.4015,1.4395,1.3805,1.419,0.0065,+0.46%,4484,7514
SJG26,2026-02-23,1.406,1.425,1.33,1.3555,-0.0635,-4.47%,6084,7417
SJH26,2026-02-24,1.353,1.3725,1.3195,1.365,0.0095,+0.70%,6186,7429
SJH26,2026-02-25,1.356,1.501,1.348,1.476,0.111,+8.13%,6194,7820
SJH26,2026-02-26,1.4405,1.477,1.3885,1.399,-0.077,-5.22%,2474,7504
SJH26,2026-02-27,1.4035,1.4325,1.343,1.356,-0.043,-3.07%,999,5938
SJH26,2026-03-02,1.346,1.428,1.3395,1.4035,0.0475,+3.50%,1503,6011
SJH26,2026-03-03,1.402,1.406,1.3415,1.36,-0.0435,-3.10%,1367,6296
SJH26,2026-03-04,1.3725,1.48,1.352,1.468,0.108,+7.94%,2296,7031
SJH26,2026-03-05,1.437,1.4595,1.4035,1.4235,-0.0445,-3.03%,1682,7366
SJH26,2026-03-06,1.4115,1.421,1.352,1.362,-0.0615,-4.32%,1401,7778
SJH26,2026-03-09,1.351,1.389,1.3285,1.378,0.016,+1.17%,988,7903
SJH26,2026-03-10,1.3745,1.448,1.366,1.391,0.013,+0.94%,1088,7983
SJH26,2026-03-11,1.3875,1.417,1.376,1.395,0.004,+0.29%,755,8106
SJH26,2026-03-12,1.396,1.401,1.37,1.3835,-0.0115,-0.82%,501,8130
SJH26,2026-03-13,1.3795,1.4585,1.3775,1.4055,0.022,+1.59%,1068,8185
SJH26,2026-03-16,1.4285,1.5485,1.4285,1.535,0.1295,+9.21%,1637,8563
SJH26,2026-03-17,1.5335,1.611,1.494,1.5385,0.0035,+0.23%,1766,8749
SJH26,2026-03-18,1.536,1.546,1.44,1.4535,-0.085,-5.52%,1216,8666
SJH26,2026-03-19,1.466,1.484,1.425,1.448,-0.0055,-0.38%,3622,8744
SJH26,2026-03-20,1.4485,1.468,1.427,1.437,-0.011,-0.76%,4600,9123
SJH26,2026-03-23,1.378,1.4675,1.3635,1.434,-0.003,-0.21%,6595,9303
SJJ26,2026-03-24,1.4415,1.445,1.3925,1.397,-0.037,-2.58%,7093,9540
SJJ26,2026-03-25,1.4195,1.4445,1.41,1.4195,0.0225,+1.61%,6196,9555
SJJ26,2026-03-26,1.4235,1.431,1.343,1.3525,-0.067,-4.72%,2404,9032
SJJ26,2026-03-27,1.3715,1.378,1.3235,1.331,-0.0215,-1.59%,842,7263
SJJ26,2026-03-30,1.3285,1.371,1.3,1.3265,-0.0045,-0.34%,1092,7337
SJJ26,2026-03-31,1.3365,1.3535,1.3085,1.3475,0.021,+1.58%,942,7480
SJJ26,2026-04-01,1.3425,1.373,1.3355,1.355,0.0075,+0.56%,794,7478
SJJ26,2026-04-02,1.357,1.3605,1.284,1.309,-0.046,-3.39%,1187,7445
SJJ26,2026-04-03,1.318,1.333,1.3075,1.32,0.011,+0.84%,178,7448
SJJ26,2026-04-06,1.302,1.3605,1.2985,1.3465,0.0265,+2.01%,1144,7407
SJJ26,2026-04-07,1.3365,1.3385,1.2965,1.3155,-0.031,-2.30%,955,7399
SJJ26,2026-04-08,1.3435,1.3985,1.3395,1.354,0.0385,+2.93%,740,7525
SJJ26,2026-04-09,1.3505,1.3625,1.324,1.3575,0.0035,+0.26%,554,7561
SJJ26,2026-04-10,1.36,1.3715,1.338,1.366,0.0085,+0.63%,797,7560
SJJ26,2026-04-13,1.338,1.358,1.322,1.3555,-0.0105,-0.77%,1074,7480
SJJ26,2026-04-14,1.365,1.399,1.354,1.3635,0.008,+0.59%,1059,7554
SJJ26,2026-04-15,1.3645,1.4115,1.3535,1.403,0.0395,+2.90%,2122,7574
SJJ26,2026-04-16,1.4015,1.471,1.3895,1.469,0.066,+4.70%,3595,7896
SJJ26,2026-04-17,1.4545,1.5145,1.4255,1.4905,0.0215,+1.46%,5875,8229
SJJ26,2026-04-20,1.4055,1.439,1.395,1.433,-0.0575,-3.86%,6752,8124
SJK26,2026-04-21,1.4435,1.4605,1.423,1.4255,-0.0075,-0.52%,6809,8092
SJK26,2026-04-22,1.432,1.4735,1.432,1.4535,0.028,+1.96%,7862,7867
SJK26,2026-04-23,1.453,1.453,1.4205,1.441,-0.0125,-0.86%,3785,8015
SJK26,2026-04-24,1.4475,1.4605,1.4345,1.4495,0.0085,+0.59%,2179,7216
SJK26,2026-04-27,1.4415,1.4565,1.3925,1.401,-0.0485,-3.35%,1531,7336
SJK26,2026-04-28,1.3975,1.4105,1.3755,1.39,-0.011,-0.79%,532,7427
SJK26,2026-04-29,1.389,1.414,1.352,1.3585,-0.0315,-2.27%,1148,7509
SJK26,2026-04-30,1.375,1.39,1.3655,1.3775,0.019,+1.40%,799,7440
SJK26,2026-05-01,1.373,1.4075,1.3715,1.4015,0.024,+1.74%,666,7454
SJK26,2026-05-04,1.402,1.4275,1.39,1.405,0.0035,+0.25%,793,7512
SJK26,2026-05-05,1.4045,1.428,1.397,1.42,0.015,+1.07%,992,7455
SJK26,2026-05-06,1.428,1.464,1.4145,1.4355,0.0155,+1.09%,1040,7477
SJK26,2026-05-07,1.4325,1.4335,1.387,1.3915,-0.044,-3.07%,1167,7428
SJK26,2026-05-08,1.3895,1.4325,1.3835,1.4235,0.032,+2.30%,842,7534
SJK26,2026-05-11,1.456,1.4935,1.4455,1.485,0.0615,+4.32%,2169,7932
SJK26,2026-05-12,1.476,1.4895,1.423,1.445,-0.04,-2.69%,1020,7849
SJK26,2026-05-13,1.4475,1.4735,1.4155,1.422,-0.023,-1.59%,829,7817
SJK26,2026-05-14,1.422,1.5545,1.419,1.5215,0.0995,+7.00%,2215,8189
SJK26,2026-05-15,1.502,1.5105,1.4315,1.437,-0.0845,-5.55%,1605,8097
SJK26,2026-05-18,1.422,1.422,1.365,1.388,-0.049,-3.41%,1950,8025
SJK26,2026-05-19,1.393,1.3985,1.356,1.357,-0.031,-2.23%,1125,7909
SJK26,2026-05-20,1.357,1.383,1.349,1.373,0.016,+1.18%,3972,8121
SJK26,2026-05-21,1.3685,1.3865,1.351,1.379,0.006,+0.44%,5335,8009
SJK26,2026-05-22,1.3745,1.376,1.334,1.3375,-0.0415,-3.01%,6372,8197
SJM26,2026-05-26,1.349,1.3715,1.332,1.338,0.0005,+0.04%,6544,8606
SJM26,2026-05-27,1.3365,1.3475,1.322,1.335,-0.003,-0.22%,5149,9135
SJM26,2026-05-28,1.3245,1.343,1.274,1.321,-0.014,-1.05%,1791,8837
SJM26,2026-05-29,1.325,1.3375,1.2985,1.3255,0.0045,+0.34%,1068,6964
SJM26,2026-06-01,1.33,1.3695,1.2835,1.304,-0.0215,-1.62%,1201,7265
SJM26,2026-06-02,1.293,1.305,1.209,1.2245,-0.0795,-6.10%,2173,7229
SJM26,2026-06-03,1.226,1.2505,1.1895,1.206,-0.0185,-1.51%,985,7185
SJM26,2026-06-04,1.2195,1.2215,1.144,1.178,-0.028,-2.32%,845,7146
SJM26,2026-06-05,1.164,1.1785,1.071,1.1025,-0.0755,-6.41%,2377,7057
SJM26,2026-06-08,1.097,1.1895,1.0535,1.1815,0.079,+7.17%,2716,7533
SJM26,2026-06-09,1.186,1.189,1.121,1.1435,-0.038,-3.22%,1565,7416
SJM26,2026-06-10,1.1365,1.1445,1.096,1.1,-0.0435,-3.80%,1085,7246
SJM26,2026-06-11,1.0925,1.151,1.0915,1.1445,0.0445,+4.05%,1177,7418
SJM26,2026-06-12,1.1435,1.1585,1.1275,1.1335,-0.011,-0.96%,611,7415
SJM26,2026-06-15,1.1325,1.295,1.128,1.2745,0.141,+12.44%,2277,7836
SJM26,2026-06-16,1.2535,1.256,1.207,1.2215,-0.053,-4.16%,1072,7768
SJM26,2026-06-17,1.2215,1.2285,1.1785,1.181,-0.0405,-3.32%,3282,7909
SJM26,2026-06-18,1.189,1.1935,1.134,1.1445,-0.0365,-3.09%,4882,7833
SJM26,2026-06-22,1.1515,1.163,1.121,1.1345,-0.01,-0.87%,6832,7847
SJN26,2026-06-23,1.1365,1.1365,1.0985,1.1095,-0.025,-2.20%,5247,7483
SJN26,2026-06-24,1.1165,1.119,1.0515,1.062,-0.0475,-4.28%,6120,7770
SJN26,2026-06-25,1.0775,1.094,1.017,1.0365,-0.0255,-2.40%,1542,7493
SJN26,2026-06-26,1.0425,1.058,1.014,1.056,0.0195,+1.88%,1334,7569
SJN26,2026-06-29,1.0585,1.0585,1.0585,1.0585,0.0025,+0.24%,6,0
"Downloaded from Barchart.com as of 06-28-2026 12:35pm CDT"
