Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
ERH23,2023-02-27,1638.5,1677,1618,1633,13,+0.80%,4424,4020
ERH23,2023-02-28,1643,1658.5,1606,1638.5,5.5,+0.34%,2739,4126
ERH23,2023-03-01,1618.5,1681,1603,1651,12.5,+0.76%,4616,4098
ERH23,2023-03-02,1668,1689.5,1627,1653.5,2.5,+0.15%,3624,4006
ERH23,2023-03-03,1657.5,1659,1538,1560.5,-93.,-5.62%,7124,3673
ERH23,2023-03-06,1566,1587,1556,1563.5,3,+0.19%,2217,3538
ERH23,2023-03-07,1572.5,1587,1535.5,1549.5,-14.,-0.90%,3774,3588
ERH23,2023-03-08,1556,1572.5,1543,1562.5,13,+0.84%,4031,3769
ERH23,2023-03-09,1545,1549,1403.5,1412,-150.5,-9.63%,8709,4306
ERH23,2023-03-10,1431,1437.5,1367,1417,5,+0.35%,8574,4449
ERH23,2023-03-13,1557,1702,1527,1684,267,+18.84%,14370,4382
ERH23,2023-03-14,1674.5,1788.5,1663,1732,48,+2.85%,9062,4442
ERH23,2023-03-15,1698.5,1726,1617,1654,-78.,-4.50%,6620,4040
ERH23,2023-03-16,1662,1698.5,1637,1689,35,+2.12%,3414,3926
ERH23,2023-03-17,1681,1773,1669,1753,64,+3.79%,5303,4124
ERH23,2023-03-20,1805,1821.5,1745.5,1764,11,+0.63%,5083,4278
ERH23,2023-03-21,1763,1849.5,1730.5,1802,38,+2.15%,5658,4571
ERH23,2023-03-22,1803,1831,1717,1725,-77.,-4.27%,5337,4338
ERH23,2023-03-23,1724.5,1868,1719.5,1831,106,+6.14%,7018,4559
ERH23,2023-03-24,1824,1829.5,1731,1768.5,-62.5,-3.41%,4607,4377
ERH23,2023-03-27,1771.5,1786,1688,1705,-63.5,-3.59%,5483,4154
ERH23,2023-03-28,1713.5,1798,1703,1787.5,82.5,+4.84%,4634,4119
ERH23,2023-03-29,1775.5,1829.5,1769,1811.5,24,+1.34%,4662,4110
ERJ23,2023-03-30,1802.5,1839.5,1772.5,1792,-19.5,-1.08%,5103,4244
ERJ23,2023-03-31,1804.5,1871,1789,1847,55,+3.07%,4224,4422
ERJ23,2023-04-03,1801,1851,1772,1830.5,-16.5,-0.89%,4038,4332
ERJ23,2023-04-04,1807.5,1905,1805,1879.5,49,+2.68%,6354,4730
ERJ23,2023-04-05,1883.5,1955,1869.5,1921.5,42,+2.23%,5076,4731
ERJ23,2023-04-06,1919.5,1922.5,1858.5,1878.5,-43.,-2.24%,3594,4171
ERJ23,2023-04-07,1868.5,1891,1847.5,1863,-15.5,-0.83%,1021,4121
ERJ23,2023-04-10,1879.5,1920.5,1851.5,1902.5,39.5,+2.12%,3757,4504
ERJ23,2023-04-11,1900.5,1952.5,1890,1903.5,1,+0.05%,3747,4416
ERJ23,2023-04-12,1899.5,1948,1862,1912.5,9,+0.47%,6985,5499
ERJ23,2023-04-13,1925,2039.5,1907,2026.5,114,+5.96%,8392,6306
ERJ23,2023-04-14,2019,2147,2016,2100.5,74,+3.65%,7284,6347
ERJ23,2023-04-17,2140.5,2144.5,2065.5,2088.5,-12.,-0.57%,3168,6329
ERJ23,2023-04-18,2089,2134,2057.5,2087.5,-1.,-0.05%,3144,6248
ERJ23,2023-04-19,2100.5,2114.5,1950.5,1984.5,-103.,-4.93%,7386,5087
ERJ23,2023-04-20,1977.5,1985,1916,1928,-56.5,-2.85%,5983,4326
ERJ23,2023-04-21,1945.5,1957,1825,1844.5,-83.5,-4.33%,5112,4151
ERJ23,2023-04-24,1852.5,1890,1805.5,1832.5,-12.,-0.65%,4544,4191
ERJ23,2023-04-25,1835,1864.5,1799.5,1839,6.5,+0.35%,4845,3894
ERJ23,2023-04-26,1874,1965,1781.5,1828.5,-10.5,-0.57%,10450,3750
ERK23,2023-04-27,1877,1949.5,1866,1929.5,101,+5.52%,7338,3417
ERK23,2023-04-28,1924.5,1932.5,1882,1901.5,-28.,-1.45%,3232,3077
ERK23,2023-05-01,1921.5,1921.5,1807.5,1819,-82.5,-4.34%,3099,3119
ERK23,2023-05-02,1825,1886,1820.5,1873.5,54.5,+3.00%,2990,3112
ERK23,2023-05-03,1876,1899,1845.5,1872.5,-1.,-0.05%,2882,2982
ERK23,2023-05-04,1891.5,1925,1870.5,1878.5,6,+0.32%,2287,3062
ERK23,2023-05-05,1876,2012,1874,2004.5,126,+6.71%,6396,3704
ERK23,2023-05-08,1917.5,1924,1814.5,1832.5,-172.,-8.58%,5499,3160
ERK23,2023-05-09,1844.5,1864.5,1833.5,1854.5,22,+1.20%,1816,3173
ERK23,2023-05-10,1847,1890.5,1790.5,1853.5,-1.,-0.05%,5568,3181
ERK23,2023-05-11,1839,1850.5,1769.5,1785.5,-68.,-3.67%,4353,3286
ERK23,2023-05-12,1796,1802,1738,1792,6.5,+0.36%,3697,3343
ERK23,2023-05-15,1812,1852,1787,1829.5,37.5,+2.09%,3435,3249
ERK23,2023-05-16,1832,1835,1796.5,1818,-11.5,-0.63%,2302,3228
ERK23,2023-05-17,1829,1839,1783.5,1830.5,12.5,+0.69%,3677,3263
ERK23,2023-05-18,1826,1834.5,1771,1797,-33.5,-1.83%,3567,3458
ERK23,2023-05-19,1798.5,1833,1798.5,1814,17,+0.95%,2859,3230
ERK23,2023-05-22,1808,1832.5,1791,1817.5,3.5,+0.19%,3255,3230
ERK23,2023-05-23,1822.5,1878.5,1816,1854,36.5,+2.01%,5195,3442
ERK23,2023-05-24,1854,1858.5,1773,1791,-63.,-3.40%,7169,3756
ERM23,2023-05-25,1808,1819,1761.5,1811,20,+1.12%,5990,3530
ERM23,2023-05-26,1807.5,1846.5,1797,1843.5,32.5,+1.79%,3306,2909
ERM23,2023-05-30,1879.5,1939,1879.5,1920,76.5,+4.15%,5149,3076
ERM23,2023-05-31,1917.5,1918,1853,1870,-50.,-2.60%,2970,2997
ERM23,2023-06-01,1869,1897.5,1845.5,1875,5,+0.27%,2841,2986
ERM23,2023-06-02,1872,1921.5,1852,1917,42,+2.24%,2879,3203
ERM23,2023-06-05,1917.5,1920.5,1783,1810.5,-106.5,-5.56%,7164,3244
ERM23,2023-06-06,1804.5,1912,1798.5,1908,97.5,+5.39%,7472,4124
ERM23,2023-06-07,1892,1909,1841,1859,-49.,-2.57%,3725,3944
ERM23,2023-06-08,1825,1870.5,1814,1856,-3.,-0.16%,1740,4036
ERM23,2023-06-09,1860,1864,1833,1836,-20.,-1.08%,2189,3732
ERM23,2023-06-12,1773.5,1773.5,1722,1736,-100.,-5.45%,4516,3125
ERM23,2023-06-13,1748,1771,1726,1742.5,6.5,+0.37%,2871,3211
ERM23,2023-06-14,1742,1753.5,1626,1730,-12.5,-0.72%,3914,2982
ERM23,2023-06-15,1652.5,1671,1624,1667,-63.,-3.64%,4293,3473
ERM23,2023-06-16,1666,1731,1645.5,1723.5,56.5,+3.39%,3586,3260
ERM23,2023-06-20,1724.5,1799,1699.5,1789,65.5,+3.80%,5210,3242
ERM23,2023-06-21,1775,1913,1775,1891.5,102.5,+5.73%,5786,3488
ERM23,2023-06-22,1793,1945.5,1793,1898.5,7,+0.37%,4565,3787
ERM23,2023-06-23,1886.5,1952,1871.5,1914,15.5,+0.82%,4879,4150
ERM23,2023-06-26,1900,1919.5,1840,1857.5,-56.5,-2.95%,4885,4095
ERM23,2023-06-27,1851.5,1918,1850.5,1896.5,39,+2.10%,5751,4493
ERN23,2023-06-28,1912,1912.5,1833,1850,-46.5,-2.45%,6032,4173
ERN23,2023-06-29,1852,1898,1846,1882.5,32.5,+1.76%,4420,4499
ERN23,2023-06-30,1877,1971.5,1840,1950.5,68,+3.61%,8109,4245
ERN23,2023-07-03,1946,2001,1935.5,1990.5,40,+2.05%,3215,4730
ERN23,2023-07-05,1979.5,1990,1909.5,1925,-65.5,-3.29%,3972,4338
ERN23,2023-07-06,1927,1976,1877.5,1899.5,-25.5,-1.32%,4179,3761
ERN23,2023-07-07,1887,1891.5,1838,1875,-24.5,-1.29%,2061,3672
ERN23,2023-07-10,1875.5,1918.5,1857.5,1911,36,+1.92%,2187,3883
ERN23,2023-07-11,1892.5,1903.5,1871.5,1885.5,-25.5,-1.33%,1673,3709
ERN23,2023-07-12,1885.5,1914,1875,1879,-6.5,-0.34%,3145,3874
ERN23,2023-07-13,1878,2030,1871,2011.5,132.5,+7.05%,8306,5141
ERN23,2023-07-14,2001.5,2048,1908,1922.5,-89.,-4.42%,5777,4997
ERN23,2023-07-17,1938.5,1949.5,1877.5,1893.5,-29.,-1.51%,4073,4358
ERN23,2023-07-18,1917,1926,1879,1896,2.5,+0.13%,2936,4096
ERN23,2023-07-19,1899,1927.5,1896,1913,17,+0.90%,2919,4029
ERN23,2023-07-20,1897.5,1934.5,1880,1890.5,-22.5,-1.18%,4967,3930
ERN23,2023-07-21,1899.5,1909.5,1887,1896,5.5,+0.29%,2763,3739
ERN23,2023-07-24,1881,1892.5,1831.5,1851,-45.,-2.37%,4574,3682
ERN23,2023-07-25,1852,1869.5,1847,1856,5,+0.27%,4417,3632
ERQ23,2023-07-26,1879.5,1903,1864,1890,34,+1.83%,4106,3680
ERQ23,2023-07-27,1889.5,1903.5,1863.5,1870.5,-19.5,-1.03%,4673,3428
ERQ23,2023-07-28,1869,1897,1863,1886,15.5,+0.83%,3037,3358
ERQ23,2023-07-31,1874.5,1890,1861,1867,-19.,-1.01%,2944,3101
ERQ23,2023-08-01,1866,1875.5,1816,1858,-9.,-0.48%,5062,3016
ERQ23,2023-08-02,1856.5,1887.5,1818,1848.5,-9.5,-0.51%,3886,2912
ERQ23,2023-08-03,1850,1868.5,1829.5,1852,3.5,+0.19%,1824,2942
ERQ23,2023-08-04,1845,1859,1820,1837,-15.,-0.81%,2135,2985
ERQ23,2023-08-07,1836.5,1854,1803.5,1829.5,-7.5,-0.41%,3083,3074
ERQ23,2023-08-08,1831,1884,1829.5,1867.5,38,+2.08%,3783,3194
ERQ23,2023-08-09,1871.5,1880,1852,1855,-12.5,-0.67%,2657,3050
ERQ23,2023-08-10,1860,1874,1851.5,1855,0,0.00%,1781,3145
ERQ23,2023-08-11,1857.5,1864.5,1842,1848,-7.,-0.38%,2076,3129
ERQ23,2023-08-14,1854,1862,1837,1845.5,-2.5,-0.14%,2376,3075
ERQ23,2023-08-15,1848,1850.5,1814,1830.5,-15.,-0.81%,2846,3161
ERQ23,2023-08-16,1833,1833.5,1797.5,1822.5,-8.,-0.44%,2200,3395
ERQ23,2023-08-17,1811.5,1817,1705.5,1739,-83.5,-4.58%,5429,3805
ERQ23,2023-08-18,1645.5,1716,1605.5,1656,-83.,-4.77%,5441,4087
ERQ23,2023-08-21,1684,1686.5,1648,1671.5,15.5,+0.94%,4106,4365
ERQ23,2023-08-22,1672,1672.5,1617,1624,-47.5,-2.84%,4713,4433
ERQ23,2023-08-23,1604.5,1701,1602,1687,63,+3.88%,5810,4218
ERU23,2023-08-24,1678.5,1686.5,1637.5,1651.5,-35.5,-2.10%,5156,4316
ERU23,2023-08-25,1652.5,1678.5,1636.5,1648.5,-3.,-0.18%,2917,4070
ERU23,2023-08-28,1657.5,1665.5,1625,1650,1.5,+0.09%,2133,4071
ERU23,2023-08-29,1651.5,1754,1641.5,1742,92,+5.58%,6893,4125
ERU23,2023-08-30,1738.5,1739,1698.5,1703.5,-38.5,-2.21%,2957,4028
ERU23,2023-08-31,1709,1730.5,1644,1658,-45.5,-2.67%,3737,4393
ERU23,2023-09-01,1645.5,1654,1600,1619,-39.,-2.35%,2987,4663
ERU23,2023-09-05,1634,1647.5,1606,1631.5,12.5,+0.77%,2588,4515
ERU23,2023-09-06,1630.5,1673.5,1605,1629.5,-2.,-0.12%,3487,4588
ERU23,2023-09-07,1633.5,1640.5,1619.5,1635.5,6,+0.37%,1357,4638
