Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
SJF26,2026-01-21,1.944,2.042,1.926,2.03,0.0695,+3.55%,1205,8177
SJF26,2026-01-22,2.022,2.022,1.957,1.9795,-0.0505,-2.49%,2761,8110
SJF26,2026-01-23,1.9725,2.021,1.942,1.974,-0.0055,-0.28%,5677,8270
SJG26,2026-01-26,1.901,2.001,1.882,1.9505,-0.0235,-1.19%,7079,8576
SJG26,2026-01-27,1.954,1.985,1.929,1.98,0.0295,+1.51%,7814,8835
SJG26,2026-01-28,1.972,1.9975,1.9495,1.976,-0.004,-0.20%,7774,8943
SJG26,2026-01-29,1.9725,1.9725,1.8305,1.8525,-0.1235,-6.25%,3506,8525
SJG26,2026-01-30,1.861,1.863,1.743,1.791,-0.0615,-3.32%,1522,7494
SJG26,2026-02-02,1.6395,1.7085,1.583,1.666,-0.125,-6.98%,2290,7452
SJG26,2026-02-03,1.6725,1.6845,1.576,1.668,0.002,+0.12%,1228,7464
SJG26,2026-02-04,1.625,1.6605,1.552,1.585,-0.083,-4.98%,1655,7229
SJG26,2026-02-05,1.555,1.572,1.1825,1.237,-0.348,-21.96%,4425,6725
SJG26,2026-02-06,1.2615,1.589,1.166,1.494,0.257,+20.78%,3994,7195
SJG26,2026-02-09,1.498,1.5105,1.418,1.502,0.008,+0.54%,1243,7065
SJG26,2026-02-10,1.4925,1.499,1.4365,1.4435,-0.0585,-3.89%,889,7049
SJG26,2026-02-11,1.44,1.4635,1.387,1.4265,-0.017,-1.18%,631,6973
SJG26,2026-02-12,1.4095,1.452,1.3905,1.395,-0.0315,-2.21%,497,6872
SJG26,2026-02-13,1.409,1.4725,1.3925,1.457,0.062,+4.44%,811,6923
SJG26,2026-02-17,1.518,1.5595,1.471,1.532,0.075,+5.15%,1566,6986
SJG26,2026-02-18,1.5185,1.5395,1.4615,1.467,-0.065,-4.24%,1075,6870
SJG26,2026-02-19,1.465,1.483,1.4245,1.4555,-0.0115,-0.78%,2813,7069
SJG26,2026-02-20,1.4445,1.4825,1.4235,1.462,0.0065,+0.45%,4484,7514
SJG26,2026-02-23,1.449,1.468,1.373,1.3985,-0.0635,-4.34%,6084,7417
SJH26,2026-02-24,1.388,1.4075,1.3545,1.4,0.0015,+0.11%,6186,7429
SJH26,2026-02-25,1.391,1.536,1.383,1.511,0.111,+7.93%,6194,7820
SJH26,2026-02-26,1.4755,1.512,1.4235,1.434,-0.077,-5.10%,2474,7504
SJH26,2026-02-27,1.4385,1.4675,1.378,1.391,-0.043,-3.00%,999,5938
SJH26,2026-03-02,1.381,1.463,1.3745,1.4385,0.0475,+3.41%,1503,6011
SJH26,2026-03-03,1.437,1.441,1.3765,1.395,-0.0435,-3.02%,1367,6296
SJH26,2026-03-04,1.4075,1.515,1.387,1.503,0.108,+7.74%,2296,7031
SJH26,2026-03-05,1.472,1.4945,1.4385,1.4585,-0.0445,-2.96%,1682,7366
SJH26,2026-03-06,1.4465,1.456,1.387,1.397,-0.0615,-4.22%,1401,7778
SJH26,2026-03-09,1.386,1.424,1.3635,1.413,0.016,+1.15%,988,7903
SJH26,2026-03-10,1.4095,1.483,1.401,1.426,0.013,+0.92%,1088,7983
SJH26,2026-03-11,1.4225,1.452,1.411,1.43,0.004,+0.28%,755,8106
SJH26,2026-03-12,1.431,1.436,1.405,1.4185,-0.0115,-0.80%,501,8130
SJH26,2026-03-13,1.4145,1.4935,1.4125,1.4405,0.022,+1.55%,1068,8185
SJH26,2026-03-16,1.4635,1.5835,1.4635,1.57,0.1295,+8.99%,1637,8563
SJH26,2026-03-17,1.5685,1.646,1.529,1.5735,0.0035,+0.22%,1766,8749
SJH26,2026-03-18,1.571,1.581,1.475,1.4885,-0.085,-5.40%,1216,8666
SJH26,2026-03-19,1.501,1.519,1.46,1.483,-0.0055,-0.37%,3622,8744
SJH26,2026-03-20,1.4835,1.503,1.462,1.472,-0.011,-0.74%,4600,9123
SJH26,2026-03-23,1.413,1.5025,1.3985,1.469,-0.003,-0.20%,6595,9303
SJJ26,2026-03-24,1.4685,1.472,1.4195,1.424,-0.045,-3.06%,7093,9540
SJJ26,2026-03-25,1.4465,1.4715,1.437,1.4465,0.0225,+1.58%,6196,9555
SJJ26,2026-03-26,1.4505,1.458,1.37,1.3795,-0.067,-4.63%,2404,9032
SJJ26,2026-03-27,1.3985,1.405,1.3505,1.358,-0.0215,-1.56%,842,7263
SJJ26,2026-03-30,1.3555,1.398,1.327,1.3535,-0.0045,-0.33%,1092,7337
SJJ26,2026-03-31,1.3635,1.3805,1.3355,1.3745,0.021,+1.55%,942,7480
SJJ26,2026-04-01,1.3695,1.4,1.3625,1.382,0.0075,+0.55%,794,7478
SJJ26,2026-04-02,1.384,1.3875,1.311,1.336,-0.046,-3.33%,1187,7445
SJJ26,2026-04-03,1.345,1.36,1.3345,1.347,0.011,+0.82%,178,7448
SJJ26,2026-04-06,1.329,1.3875,1.3255,1.3735,0.0265,+1.97%,1144,7407
SJJ26,2026-04-07,1.3635,1.3655,1.3235,1.3425,-0.031,-2.26%,955,7399
SJJ26,2026-04-08,1.3705,1.4255,1.3665,1.381,0.0385,+2.87%,740,7525
SJJ26,2026-04-09,1.3775,1.3895,1.351,1.3845,0.0035,+0.25%,554,7561
SJJ26,2026-04-10,1.387,1.3985,1.365,1.393,0.0085,+0.61%,797,7560
SJJ26,2026-04-13,1.365,1.385,1.349,1.3825,-0.0105,-0.75%,1074,7480
SJJ26,2026-04-14,1.392,1.426,1.381,1.3905,0.008,+0.58%,1059,7554
SJJ26,2026-04-15,1.3915,1.4385,1.3805,1.43,0.0395,+2.84%,2122,7574
SJJ26,2026-04-16,1.4285,1.498,1.4165,1.496,0.066,+4.62%,3595,7896
SJJ26,2026-04-17,1.4815,1.5415,1.4525,1.5175,0.0215,+1.44%,5875,8229
SJJ26,2026-04-20,1.4325,1.466,1.422,1.46,-0.0575,-3.79%,6752,8124
SJK26,2026-04-21,1.4595,1.4765,1.439,1.4415,-0.0185,-1.27%,6809,8092
SJK26,2026-04-22,1.448,1.4895,1.448,1.4695,0.028,+1.94%,7862,7867
SJK26,2026-04-23,1.469,1.469,1.4365,1.457,-0.0125,-0.85%,3785,8015
SJK26,2026-04-24,1.4635,1.4765,1.4505,1.4655,0.0085,+0.58%,2179,7216
SJK26,2026-04-27,1.4575,1.4725,1.4085,1.417,-0.0485,-3.31%,1531,7336
SJK26,2026-04-28,1.4135,1.4265,1.3915,1.406,-0.011,-0.78%,532,7427
SJK26,2026-04-29,1.405,1.43,1.368,1.3745,-0.0315,-2.24%,1148,7509
SJK26,2026-04-30,1.391,1.406,1.3815,1.3935,0.019,+1.38%,799,7440
SJK26,2026-05-01,1.389,1.4235,1.3875,1.4175,0.024,+1.72%,666,7454
SJK26,2026-05-04,1.418,1.4435,1.406,1.421,0.0035,+0.25%,793,7512
SJK26,2026-05-05,1.4205,1.444,1.413,1.436,0.015,+1.06%,992,7455
SJK26,2026-05-06,1.444,1.48,1.4305,1.4515,0.0155,+1.08%,1040,7477
SJK26,2026-05-07,1.4485,1.4495,1.403,1.4075,-0.044,-3.03%,1167,7428
SJK26,2026-05-08,1.4055,1.4485,1.3995,1.4395,0.032,+2.27%,842,7534
SJK26,2026-05-11,1.472,1.5095,1.4615,1.501,0.0615,+4.27%,2169,7932
SJK26,2026-05-12,1.492,1.5055,1.439,1.461,-0.04,-2.66%,1020,7849
SJK26,2026-05-13,1.4635,1.4895,1.4315,1.438,-0.023,-1.57%,829,7817
SJK26,2026-05-14,1.438,1.5705,1.435,1.5375,0.0995,+6.92%,2215,8189
SJK26,2026-05-15,1.518,1.5265,1.4475,1.453,-0.0845,-5.50%,1605,8097
SJK26,2026-05-18,1.438,1.438,1.381,1.404,-0.049,-3.37%,1950,8025
SJK26,2026-05-19,1.409,1.4145,1.372,1.373,-0.031,-2.21%,1125,7909
SJK26,2026-05-20,1.373,1.399,1.365,1.389,0.016,+1.17%,3972,8121
SJK26,2026-05-21,1.3845,1.4025,1.367,1.395,0.006,+0.43%,5335,8009
SJK26,2026-05-22,1.3905,1.392,1.35,1.3535,-0.0415,-2.97%,6372,8197
SJM26,2026-05-26,1.3565,1.379,1.3395,1.3455,-0.008,-0.59%,6544,8606
SJM26,2026-05-27,1.344,1.355,1.3295,1.3425,-0.003,-0.22%,5149,9135
SJM26,2026-05-28,1.332,1.3505,1.2815,1.3285,-0.014,-1.04%,1791,8837
SJM26,2026-05-29,1.3325,1.345,1.306,1.333,0.0045,+0.34%,1068,6964
SJM26,2026-06-01,1.3375,1.377,1.291,1.3115,-0.0215,-1.61%,1201,7265
SJM26,2026-06-02,1.3005,1.3125,1.2165,1.232,-0.0795,-6.06%,2173,7229
SJM26,2026-06-03,1.2335,1.258,1.197,1.2135,-0.0185,-1.50%,985,7185
SJM26,2026-06-04,1.227,1.229,1.1515,1.1855,-0.028,-2.31%,845,7146
SJM26,2026-06-05,1.1715,1.186,1.0785,1.11,-0.0755,-6.37%,2377,7057
SJM26,2026-06-08,1.1045,1.197,1.061,1.189,0.079,+7.12%,2716,7533
SJM26,2026-06-09,1.1935,1.1965,1.1285,1.151,-0.038,-3.20%,1565,7416
SJM26,2026-06-10,1.144,1.152,1.1035,1.1075,-0.0435,-3.78%,1085,7246
SJM26,2026-06-11,1.1,1.1585,1.099,1.152,0.0445,+4.02%,1177,7418
SJM26,2026-06-12,1.151,1.166,1.135,1.141,-0.011,-0.95%,611,7415
SJM26,2026-06-15,1.14,1.3025,1.1355,1.282,0.141,+12.36%,2277,7836
SJM26,2026-06-16,1.261,1.2635,1.2145,1.229,-0.053,-4.13%,1072,7768
SJM26,2026-06-17,1.229,1.236,1.186,1.1885,-0.0405,-3.30%,3282,7909
SJM26,2026-06-18,1.1965,1.201,1.1415,1.152,-0.0365,-3.07%,4882,7833
SJM26,2026-06-22,1.159,1.1705,1.1285,1.142,-0.01,-0.87%,6832,7847
SJN26,2026-06-23,1.1365,1.1365,1.0985,1.1095,-0.0325,-2.85%,5247,7483
SJN26,2026-06-24,1.1165,1.119,1.0515,1.062,-0.0475,-4.28%,6120,7770
SJN26,2026-06-25,1.0775,1.094,1.017,1.0365,-0.0255,-2.40%,1542,7493
SJN26,2026-06-26,1.0425,1.058,1.014,1.056,0.0195,+1.88%,2135,7569
SJN26,2026-06-29,1.0585,1.0585,1.0585,1.0585,0.0025,+0.24%,6,0
"Downloaded from Barchart.com as of 06-28-2026 12:30pm CDT"
