Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
BTU24,2024-09-18,60395,61495,59260,60140,35,+0.06%,13685,30574
BTU24,2024-09-19,60420,64045,60345,63415,3275,+5.45%,17626,32336
BTV24,2024-09-20,63460,64700,62900,63400,-15.,-0.02%,17923,31760
BTV24,2024-09-23,63395,65265,62955,63785,385,+0.61%,16539,30694
BTV24,2024-09-24,63835,65115,63155,64860,1075,+1.69%,21028,30542
BTV24,2024-09-25,64635,65365,63380,63580,-1280.,-1.97%,18339,29838
BTV24,2024-09-26,63895,66430,63065,65215,1635,+2.57%,25639,30943
BTV24,2024-09-27,65595,67135,65220,66140,925,+1.42%,11718,30085
BTV24,2024-09-30,66285,66400,63340,63745,-2395.,-3.62%,14269,28422
BTV24,2024-10-01,64040,64430,60445,61965,-1780.,-2.79%,15722,28539
BTV24,2024-10-02,61360,62670,60265,60430,-1535.,-2.48%,11808,28461
BTV24,2024-10-03,61000,61685,60070,61295,865,+1.43%,8858,28638
BTV24,2024-10-04,61125,63085,60635,62715,1420,+2.32%,9764,28948
BTV24,2024-10-07,62675,64770,62615,63560,845,+1.35%,10828,29330
BTV24,2024-10-08,63600,63605,61995,62400,-1160.,-1.83%,8436,29382
BTV24,2024-10-09,62545,62720,60420,61115,-1285.,-2.06%,8018,29497
BTV24,2024-10-10,60920,61450,58945,59795,-1320.,-2.16%,10598,29461
BTV24,2024-10-11,60220,63675,59990,63305,3510,+5.87%,17080,30942
BTV24,2024-10-14,63150,66580,62640,66145,2840,+4.49%,19407,33016
BTV24,2024-10-15,65950,68225,64990,67220,1075,+1.63%,21030,34494
BTV24,2024-10-16,66670,68695,66665,67925,705,+1.05%,11633,35986
BTV24,2024-10-17,67810,68150,66765,66905,-1020.,-1.50%,10526,35910
BTV24,2024-10-18,67245,69255,67245,68785,1880,+2.81%,20109,35795
BTX24,2024-10-21,69445,70200,67425,68385,-400.,-0.58%,22995,34573
BTX24,2024-10-22,68410,68510,67155,68090,-295.,-0.43%,18428,33562
BTX24,2024-10-23,68350,68455,65765,66925,-1165.,-1.71%,21906,32464
BTX24,2024-10-24,67080,68970,66860,68840,1915,+2.86%,16812,32146
BTX24,2024-10-25,68880,69500,66375,67285,-1555.,-2.26%,12778,30844
BTX24,2024-10-28,68185,70600,68070,70300,3015,+4.48%,10365,32239
BTX24,2024-10-29,70500,74485,70460,73340,3040,+4.32%,15970,33787
BTX24,2024-10-30,73170,73775,72135,72535,-805.,-1.10%,10111,34055
BTX24,2024-10-31,73290,73600,70065,70465,-2070.,-2.85%,13311,32939
BTX24,2024-11-01,70885,72190,69230,69730,-735.,-1.04%,13783,32757
BTX24,2024-11-04,69000,69785,67140,67680,-2050.,-2.94%,11924,32257
BTX24,2024-11-05,68250,70980,67740,69860,2180,+3.22%,11175,32011
BTX24,2024-11-06,70000,77140,69645,76875,7015,+10.04%,34681,35035
BTX24,2024-11-07,76395,77535,75070,77180,305,+0.40%,14890,35520
BTX24,2024-11-08,76510,77930,76225,77360,180,+0.23%,13076,35973
BTX24,2024-11-11,81210,89145,80665,87735,10375,+13.41%,29298,38048
BTX24,2024-11-12,88735,90725,85890,90090,2355,+2.68%,26920,38531
BTX24,2024-11-13,89320,94065,86925,90255,165,+0.18%,25757,38497
BTX24,2024-11-14,89990,92335,87345,87920,-2335.,-2.59%,15178,37920
BTX24,2024-11-15,87970,92355,87005,91985,4065,+4.62%,16367,38470
BTX24,2024-11-18,90195,93215,89750,92060,75,+0.08%,16551,39485
BTX24,2024-11-19,91840,94715,90770,93060,1000,+1.09%,19879,41203
BTX24,2024-11-20,92330,95565,92005,94740,1680,+1.81%,19016,42633
BTX24,2024-11-21,94665,99575,94290,98735,3995,+4.22%,31046,42388
BTZ24,2024-11-22,99795,101100,98335,100500,1765,+1.79%,28085,42162
BTZ24,2024-11-25,99445,100315,94520,95885,-4615.,-4.59%,28986,40554
BTZ24,2024-11-26,95470,96245,91720,91930,-3955.,-4.12%,26465,40510
BTZ24,2024-11-27,92695,98575,92445,97945,6015,+6.54%,25565,41128
BTZ24,2024-11-29,97710,100315,95980,98365,420,+0.43%,11399,36220
BTZ24,2024-12-02,98875,99565,95270,96635,-1730.,-1.76%,14979,36838
BTZ24,2024-12-03,96380,97395,94435,96535,-100.,-0.10%,12292,37021
BTZ24,2024-12-04,97040,100280,95390,99915,3380,+3.50%,16797,37625
BTZ24,2024-12-05,99390,105325,98610,99775,-140.,-0.14%,23432,37986
BTZ24,2024-12-06,97320,102990,96155,102435,2660,+2.67%,14238,38082
BTZ24,2024-12-09,101300,102265,94640,96790,-5645.,-5.51%,17002,37953
BTZ24,2024-12-10,97490,98985,94785,96975,185,+0.19%,14237,37588
BTZ24,2024-12-11,97550,102465,96290,102150,5175,+5.34%,20596,38957
BTZ24,2024-12-12,102000,103225,99775,100405,-1745.,-1.71%,17092,39265
BTZ24,2024-12-13,100875,102605,99620,102300,1895,+1.89%,16548,40166
BTZ24,2024-12-16,103670,108475,103670,106560,4260,+4.16%,22892,41592
BTZ24,2024-12-17,106395,108960,106000,107190,630,+0.59%,16758,42524
BTZ24,2024-12-18,106500,106960,100325,100870,-6320.,-5.90%,27435,42377
BTZ24,2024-12-19,101385,103190,95765,96505,-4365.,-4.33%,30534,40503
BTF25,2024-12-20,99400,99440,93335,97775,1270,+1.32%,32727,39120
BTF25,2024-12-23,96780,97630,93350,94170,-3605.,-3.69%,27158,37170
BTF25,2024-12-24,95800,100925,94430,100320,6150,+6.53%,22529,37125
BTF25,2024-12-26,100615,101435,96075,96505,-3815.,-3.80%,21083,36139
BTF25,2024-12-27,96775,98425,93985,95310,-1195.,-1.24%,9775,33851
BTF25,2024-12-30,93995,95580,91735,94955,-355.,-0.37%,11231,33916
BTF25,2024-12-31,93280,97010,92615,94120,-835.,-0.88%,7654,33893
BTF25,2025-01-02,95270,98735,94830,98190,4070,+4.32%,11423,34096
BTF25,2025-01-03,97710,99920,96770,99230,1040,+1.06%,8543,34069
BTF25,2025-01-06,99450,103565,98660,103150,3920,+3.95%,14312,35516
BTF25,2025-01-07,103020,103685,96525,96785,-6365.,-6.17%,18968,35079
BTF25,2025-01-08,97520,97565,92745,94230,-2555.,-2.64%,11691,35243
BTF25,2025-01-09,95560,95640,91190,92140,-2090.,-2.22%,10233,35662
BTF25,2025-01-10,92675,96375,92350,95210,3070,+3.33%,14725,35076
BTF25,2025-01-13,94500,96420,89525,93905,-1305.,-1.37%,22198,34821
BTF25,2025-01-14,94700,97810,94550,96905,3000,+3.19%,15995,35471
BTF25,2025-01-15,96990,101240,96855,100060,3155,+3.26%,18013,35762
BTF25,2025-01-16,100125,101425,97555,100700,640,+0.64%,14753,35751
BTF25,2025-01-17,100265,106575,100190,105280,4580,+4.55%,20348,37763
BTF25,2025-01-21,103510,110150,99745,106400,1120,+1.06%,44452,38556
BTF25,2025-01-22,106395,106735,103465,104430,-1970.,-1.85%,14384,38387
BTF25,2025-01-23,104230,107100,101280,103415,-1015.,-0.97%,36982,38327
BTG25,2025-01-24,104985,108330,103615,105920,2505,+2.42%,27889,37493
BTG25,2025-01-27,105680,105680,98335,102210,-3710.,-3.50%,41272,34054
BTG25,2025-01-28,102455,104670,101060,101975,-235.,-0.23%,25054,34317
BTG25,2025-01-29,102000,105745,101510,105110,3135,+3.07%,19745,34012
BTG25,2025-01-30,104775,107500,104095,105735,625,+0.59%,26073,35250
BTG25,2025-01-31,105980,106945,102020,102095,-3640.,-3.44%,15471,32985
BTG25,2025-02-03,98445,102875,91455,101965,-130.,-0.13%,26679,33280
BTG25,2025-02-04,102615,102635,97035,99185,-2780.,-2.73%,14962,32892
BTG25,2025-02-05,98195,99735,96880,97710,-1475.,-1.49%,9771,32699
BTG25,2025-02-06,96990,99765,96015,97285,-425.,-0.43%,11537,32628
BTG25,2025-02-07,97260,100765,95890,95990,-1295.,-1.33%,14276,32893
BTG25,2025-02-10,95990,98755,95505,97680,1690,+1.76%,9966,33393
BTG25,2025-02-11,97725,98960,95065,95425,-2255.,-2.31%,12518,32949
BTG25,2025-02-12,95925,98295,94280,97395,1970,+2.06%,13533,33336
BTG25,2025-02-13,98300,98460,95370,96510,-885.,-0.91%,16050,33430
BTG25,2025-02-14,96640,99350,96440,97555,1045,+1.08%,14735,34262
BTG25,2025-02-18,97110,97200,93305,94055,-3500.,-3.59%,22169,33833
BTG25,2025-02-19,95205,96890,95065,96305,2250,+2.39%,16331,33855
BTG25,2025-02-20,96890,98990,96515,98705,2400,+2.49%,19884,35108
BTG25,2025-02-21,98455,99765,94580,94675,-4030.,-4.08%,34140,33302
BTH25,2025-02-24,96315,97255,94080,94530,-145.,-0.15%,23863,32994
BTH25,2025-02-25,93325,93325,86205,88465,-6065.,-6.42%,41615,32060
BTH25,2025-02-26,89135,89885,82625,84785,-3680.,-4.16%,30035,31049
BTH25,2025-02-27,84945,87530,83030,83825,-960.,-1.13%,20473,30217
BTH25,2025-02-28,84965,85720,78675,84650,825,+0.98%,20071,27976
BTH25,2025-03-03,95000,95705,85485,86315,1665,+1.97%,18063,27849
BTH25,2025-03-04,86970,89380,81815,87330,1015,+1.18%,16595,28209
BTH25,2025-03-05,87825,91530,86750,90935,3605,+4.13%,11818,28851
BTH25,2025-03-06,91075,93210,88155,89460,-1475.,-1.62%,11122,28963
BTH25,2025-03-07,90590,91665,84790,87250,-2210.,-2.47%,20763,28452
BTH25,2025-03-10,82110,84220,77530,79025,-8225.,-9.43%,16419,28277
BTH25,2025-03-11,79600,83870,76735,83395,4370,+5.53%,15346,28545
BTH25,2025-03-12,83385,84650,80735,83155,-240.,-0.29%,11152,28758
BTH25,2025-03-13,83335,84550,80040,80245,-2910.,-3.50%,10748,28957
BTH25,2025-03-14,80820,85595,80760,84840,4595,+5.73%,15443,29409
BTH25,2025-03-17,82945,84925,82150,84610,-230.,-0.27%,10085,29668
BTH25,2025-03-18,84225,84390,81120,82230,-2380.,-2.81%,12516,30213
BTH25,2025-03-19,82120,86145,82050,85635,3405,+4.14%,15951,30413
BTH25,2025-03-20,86015,87650,83655,84195,-1440.,-1.68%,11580,30129
BTJ25,2025-03-21,84880,85310,83635,84455,260,+0.31%,15808,30020
BTJ25,2025-03-24,85600,89335,85600,88915,4460,+5.28%,21749,29310
BTJ25,2025-03-25,88705,89080,86795,88655,-260.,-0.29%,20121,29036
BTJ25,2025-03-26,88490,88825,86255,86965,-1690.,-1.91%,14822,28449
BTJ25,2025-03-27,87540,88250,86200,87455,490,+0.56%,17300,27675
BTJ25,2025-03-28,87995,88050,83800,84045,-3410.,-3.90%,12058,27021
BTJ25,2025-03-31,82505,84250,81485,82710,-1335.,-1.59%,9982,26757
BTJ25,2025-04-01,82805,85955,82485,85350,2640,+3.19%,13415,27069
BTJ25,2025-04-02,85600,89025,84285,87375,2025,+2.37%,13302,27678
BTJ25,2025-04-03,85135,85240,81400,82165,-5210.,-5.96%,14022,27005
BTJ25,2025-04-04,82845,85060,81890,84350,2185,+2.66%,16458,27187
BTJ25,2025-04-07,79590,81450,74635,78245,-6105.,-7.24%,27856,27279
BTJ25,2025-04-08,79490,81120,76390,76815,-1430.,-1.83%,16267,26909
